t_s,est_n_m,est_e_m,est_vn_mps,est_ve_mps,est_bax_mps2,est_bay_mps2,height_used_m,flow_vn_mps,flow_ve_mps,flow_valid,flow_reason,safety_mode,warnings,innov_vn_mps,innov_ve_mps,true_n_m,true_e_m,true_vn_mps,true_ve_mps,true_alt_m,of_quality,texture_class
87.17,1.3530635271119407,-1.304867609922008,-0.10530091677026021,0.03627112536449619,0.0024544894996253856,-0.00027010060473573545,0.9349989056409435,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.442321076348543,-1.3452991307316706,-0.1266664867078988,0.0066076545791979,0.939276421404015,,textured_floor
87.18,1.3520171075593714,-1.304496043526247,-0.10398299374344387,0.03804215378768561,0.0024544894996253856,-0.00027010060473573545,0.9592637871419126,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4410535379988625,-1.3452283733583974,-0.1267538349680532,0.0070757373273088,0.9395413740721266,,textured_floor
87.19,1.3509775121427654,-1.3041171945343994,-0.10393608957796874,0.03772764458189755,0.0024544894996253856,-0.00027010060473573545,0.9621926843126143,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.439785161987548,-1.3451529311416632,-0.1268376011314302,0.0075442216734034,0.9398078176159572,,textured_floor
87.2,1.348208518794722,-1.3056000504115906,-0.10600310900160229,0.03678662339197351,0.0024752100320392114,-0.0002449632152170078,0.9622834025769426,-0.14466909729894703,-0.005098570541572239,1,OK,OP_VALID,,-0.039566650785967716,-0.04286084267979112,1.4385159843179214,-1.3450728001518266,-0.1269177669626948,0.0080130989836685,0.9400757400604034,208.67862886858512,textured_floor
87.21000000000001,1.3471578237423012,-1.305232719564918,-0.10413590148243261,0.03667954594247321,0.0024752100320392114,-0.0002449632152170078,0.9626163027585682,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4372460411737753,-1.3449879765457595,-0.1269943144145972,0.0084823606066937,0.9403451293609798,,textured_floor
87.22,1.3461183222227595,-1.3048648924350152,-0.10376440242613442,0.036885880038141486,0.0024752100320392114,-0.0002449632152170078,0.940378652234858,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4359753689174817,-1.3448984565670226,-0.1270672256293921,0.0089519978737144,0.9406159734045504,,textured_floor
87.23,1.3450798675009359,-1.3044931634786812,-0.10392654193846738,0.03745991122863221,0.0024752100320392114,-0.0002449632152170078,0.9208812248370831,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.434704004088079,-1.3448042365460342,-0.127136482940243,0.009422002098841,0.9408882600100535,,textured_floor
87.24,1.3440569469202777,-1.3050723270182678,-0.10298604822877776,0.03821023414921039,0.0024743291425662404,-0.00023259148404301296,0.9363297594097546,-0.10273486520945957,0.020341973241454,1,OK,OP_VALID,,0.0002582876485751756,-0.018373658802730997,1.433431983399353,-1.344705312900241,-0.1272020688726159,0.0098923645792899,0.9411619769292352,217.413559718158,textured_floor
87.25,1.3430305771111142,-1.3046858311917353,-0.10228791360380715,0.03908893115723716,0.0024743291425662404,-0.00023259148404301296,0.9397161403031201,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4321593437378966,-1.344601682134285,-0.1272639661456588,0.0103630765956268,0.9414371118473888,,textured_floor
87.26,1.3420134826294519,-1.3042923686669003,-0.10113098272859314,0.03960357380974829,0.0024743291425662404,-0.00023259148404301296,0.9322753716561384,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4308861221611608,-1.344493340840165,-0.1273221576735685,0.0108341294119902,0.9417136523840908,,textured_floor
87.27,1.341000197951148,-1.3038921624479867,-0.10152595293235837,0.04043766997305815,0.0024743291425662404,-0.00023259148404301296,0.936284036711209,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4296123558954912,-1.3443802856974016,-0.1273766265669462,0.011305514276336,0.9419915860939504,,textured_floor
87.28,1.3389913843744534,-1.3058572575460672,-0.10163457054608961,0.04021740215620416,0.002485394516260114,-0.00020102232244953374,0.9249536589167467,-0.1243166100247464,-0.014172169138527872,1,OK,OP_VALID,,-0.023206653071864827,-0.055647549372797894,1.4283380823341498,-1.344262513473195,-0.1274273561341385,0.0117772224206707,0.942270900467356,208.26692994561543,textured_floor
87.29,1.3379702838243908,-1.3054585145303512,-0.10258553946632021,0.039531200986957636,0.002485394516260114,-0.00020102232244953374,0.9532589733892115,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.427063339035324,-1.344140021022582,-0.1274743298825644,0.0122492450612851,0.9425515829312268,,textured_floor
87.3,1.336948099609844,-1.3050563602066083,-0.1018513034432379,0.04089966376170898,0.002485394516260114,-0.00020102232244953374,0.9672367940218515,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4257881637201235,-1.344012805288592,-0.1275175315200335,0.0127215733989972,0.9428336208497716,,textured_floor
87.31,1.3359298199926313,-1.3046478196810853,-0.10180461999918058,0.04080844134284436,0.002485394516260114,-0.00020102232244953374,0.9788152724759888,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4245125942705632,-1.3438808633023982,-0.1275569449560442,0.0131941986193861,0.9431170015252482,,textured_floor
87.32000000000001,1.3341479956391298,-1.3059939842873556,-0.10188879562932665,0.04006490760170191,0.0024939799680842242,-0.0001775296626110989,0.9471218732705411,-0.12968962819892693,-0.02402591943129114,1,OK,OP_VALID,,-0.028206309204356517,-0.06502559518423535,1.4232366687275326,-1.343744192183468,-0.1275925543030737,0.0136671118930324,0.9434017121987276,183.094444345014,textured_floor
87.33,1.333129326206666,-1.3055890957595448,-0.10184509086366399,0.04091279796051694,0.0024939799680842242,-0.0001775296626110989,0.9411159167566778,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.421960425288754,-1.3436027891397104,-0.1276243438778538,0.0141403043757543,0.9436877400508586,,textured_floor
87.34,1.3321105397254285,-1.3051773430389126,-0.101912205383744,0.04143774616588415,0.0024939799680842242,-0.0001775296626110989,0.9434212541835919,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4206839023067277,-1.3434566514676218,-0.1276522982026298,0.0146137672088499,0.9439750722026444,,textured_floor
87.35000000000001,1.3310888562923278,-1.304757866318453,-0.10242448123626777,0.042457597926042596,0.0024939799680842242,-0.0001775296626110989,0.9646624238198809,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4194071382866635,-1.3433057765524286,-0.127676402006412,0.0150874915193374,0.9442636957162142,,textured_floor
87.36,1.328471682281069,-1.3049580619545196,-0.10249119533275933,0.04273992602657516,0.0025143953509540267,-0.00016800842416689267,0.9646988577972855,-0.15540771313197616,0.02181475423054842,1,OK,OP_VALID,,-0.053769740341499825,-0.021262567925251608,1.4181301718844015,-1.3431501618682264,-0.1276966402262055,0.0155614684201898,0.9445535975955994,188.3776061341267,textured_floor
87.37,1.3274533422051964,-1.3045295458391342,-0.10117681984166589,0.04296329705047677,0.0025143953509540267,-0.00016800842416689267,0.9412393704915498,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.416853041904319,-1.3429898049781206,-0.1277129980082326,0.016035689010588,0.9448447647875232,,textured_floor
87.38,1.3264407083313845,-1.3040907778285464,-0.10134995492091542,0.0447903050671397,0.0025143953509540267,-0.00016800842416689267,0.963171319637195,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4155757872972277,-1.3428247035343592,-0.1277254607091391,0.0165101443761453,0.9451371841821752,,textured_floor
87.39,1.3254304718441328,-1.3036374289138077,-0.10069734252932276,0.04587947788055608,0.0025143953509540267,-0.00016800842416689267,0.9478526846532631,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4142984471582556,-1.3426548552784676,-0.1277340138971849,0.0169848255891668,0.9454308426140112,,textured_floor
87.4,1.3235577670469332,-1.3041290229441607,-0.10063376155652909,0.04614132850723615,0.0025250381810357557,-0.0001547289458162739,0.9347038583046374,-0.12110168886856804,0.023560188754155532,1,OK,OP_VALID,,-0.020933371440262527,-0.02309463868955991,1.4130210607247216,-1.3424802580413788,-0.1277386433534243,0.0174597237088779,0.9457257268625368,206.259391354854,textured_floor
87.41,1.3225525547270502,-1.3036620158770083,-0.10040870242022758,0.04726008492331188,0.0025250381810357557,-0.0001547289458162739,0.9437047932812997,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.411743667373993,-1.342300909743562,-0.1277393350728682,0.0179348297816729,0.9460218236531052,,textured_floor
87.42,1.321542967302628,-1.3031887977343741,-0.10150878246411042,0.047383543603477005,0.0025250381810357557,-0.0001547289458162739,0.971839302525452,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4104663066213363,-1.342116808395149,-0.127736075265633,0.0184101348413637,0.9463191196577208,,textured_floor
87.43,1.320524399943216,-1.3027029617757433,-0.10220468941821725,0.04978364812264424,0.0025250381810357557,-0.0001547289458162739,0.9574318095291087,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4091890181177558,-1.3419279520960543,-0.1277288503580784,0.0188856299094102,0.9466176014958322,,textured_floor
87.44,1.3162846004125948,-1.3036037872811652,-0.10446565422043153,0.0487888980410978,0.0025663737526229447,-0.000133543336126168,0.9393237558288473,-0.16864414252539486,0.020742297825545833,1,OK,OP_VALID,,-0.06591155580354276,-0.02880396693706548,1.407911841647817,-1.3417343390361027,-0.1277176469939265,0.0193613059951783,0.9469172557351448,214.2161038927658,textured_floor
87.45,1.3152323773455006,-1.303111780309251,-0.10597895919830659,0.04961249634170385,0.0025663737526229447,-0.000133543336126168,0.9612631514049617,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.406634817127463,-1.341535967495141,-0.1277024520353674,0.0198371540961756,0.9472180688924252,,textured_floor
87.46000000000001,1.314179009396357,-1.3026144944693954,-0.10469463063026291,0.04984467162936086,0.0025663737526229447,-0.000133543336126168,0.9582174120325007,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4053579846018212,-1.341332835843158,-0.1276832525641538,0.0203131651983013,0.9475200274343136,,textured_floor
87.47,1.3131343481685398,-1.3021146358488336,-0.10423761493337708,0.050127052483063615,0.0025663737526229447,-0.000133543336126168,0.9431787713127243,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.4040813842429944,-1.3411249425403973,-0.1276600358826746,0.0207893302760872,0.9478231177781362,,textured_floor
87.48,1.3127558793710363,-1.303219897508913,-0.10374218693951953,0.049466684796249605,0.0025561864825118332,-0.00011276249407123153,0.9369403422695016,-0.09130642432452364,0.019493736329465244,1,OK,OP_VALID,,0.012796857306157108,-0.030843266830432862,1.4028050563478442,-1.3409122861374678,-0.1276327895150194,0.0212656402929483,0.9481273262927248,217.48303647886,textured_floor
87.49,1.3117104261097294,-1.302724606707632,-0.10534846532202562,0.049591475460106706,0.0025561864825118332,-0.00011276249407123153,0.9317818638375143,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.401529041335764,-1.3406948652754538,-0.1276015012080255,0.0217420862014275,0.948432639299236,,textured_floor
87.5,1.3106511503988638,-1.3022204047957662,-0.10650667685097526,0.0512489069129935,0.0025561864825118332,-0.00011276249407123153,0.9241023474217831,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.400253379746441,-1.3404726786860193,-0.1275661589323094,0.022218658943441,0.9487390430719728,,textured_floor
87.51,1.3095866338187891,-1.3017098624388435,-0.10639663916383894,0.05085956447152579,0.0025561864825118332,-0.00011276249407123153,0.939243633957207,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3989781122376082,-1.340245725191514,-0.1275267508832869,0.0226953494505267,0.9490465238392126,,textured_floor
87.52,1.3072452569910102,-1.3021751795316994,-0.10524031273708018,0.051524152963546316,0.002572493177076693,-9.856751557877991e-05,0.9466927430726644,-0.14065121800026698,0.02444362609127668,1,OK,OP_VALID,,-0.036109998108516866,-0.027615158857627376,1.3977032795827864,-1.3400140037050734,-0.1274832654821727,0.0231721486440904,0.9493550677840324,199.107944401832,textured_floor
87.53,1.3061913948351203,-1.3016542340046882,-0.10553211844081999,0.05266495243866223,0.002572493177076693,-9.856751557877991e-05,0.9685453794365564,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3964289226690167,-1.3397775132307166,-0.1274356913769698,0.0236490474356557,0.9496646610451432,,textured_floor
87.54,1.305140452623896,-1.301126588805705,-0.10465632380389774,0.052864087357894204,0.002572493177076693,-9.856751557877991e-05,0.962325073597028,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3951550824945824,-1.3395362528634454,-0.1273840174434409,0.0241260367271121,0.9499752897177224,,textured_floor
87.55,1.3040932979900077,-1.3005927888965358,-0.1047746029739581,0.053895894476048846,0.002572493177076693,-9.856751557877991e-05,0.9532311211225982,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.393881800166722,-1.3392902217893357,-0.1273282327860656,0.0246031074109586,0.950286939854249,,textured_floor
87.56,1.301643740119714,-1.3029082911765621,-0.10528030671165887,0.052773766978491045,0.0025887455361623297,-5.9058062566901044e-05,0.9225255522871054,-0.13531897797885206,-0.008697755008692134,1,OK,OP_VALID,,-0.030802128390016087,-0.06303387043110838,1.3926091168993322,-1.33903941928563,-0.127268326738982,0.0250802503705643,0.9505995974653462,211.34521865231656,textured_floor
87.57000000000001,1.300596489725414,-1.3023825640446258,-0.10416977214823814,0.05237165940873703,0.0025887455361623297,-5.9058062566901044e-05,0.9553370340652357,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.391337074010663,-1.3387838447208258,-0.1272042888669138,0.0255574564804026,0.9509132485206176,,textured_floor
87.58,1.2995541566978022,-1.3018602010024225,-0.10429683337437112,0.052100949032047976,0.0025887455361623297,-5.9058062566901044e-05,0.9265757312349806,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.390065712921002,-1.3385234975547626,-0.1271361089660784,0.0260347166063131,0.9512278789494952,,textured_floor
87.59,1.2985098926604948,-1.301333458972443,-0.10455597408701467,0.05324745696377444,0.0025887455361623297,-5.9058062566901044e-05,0.9646256406315988,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3887950751503513,-1.3382583773387051,-0.1270637770650855,0.0265120216057456,0.9515434746420852,,textured_floor
87.60000000000001,1.2962483167651513,-1.305831935533349,-0.10380195235970108,0.05142246299439502,0.0026006368546971524,9.766958843134856e-06,0.9653656624468658,-0.12353638741711633,-0.03055357294664989,1,OK,OP_VALID,,-0.020399734118137405,-0.08473966102352785,1.387525202316093,-1.337988483715425,-0.1269872834258144,0.0269893623280109,0.9518600214500132,223.61076741530937,textured_floor
87.61,1.2952118079234305,-1.3053139170588297,-0.1034998159846391,0.0521812319095675,0.0026006368546971524,9.766958843134856e-06,0.952940082473263,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3862561361306505,-1.3377138164192797,-0.1269066185442788,0.027466729614534,0.9521775051872796,,textured_floor
87.62,1.2941822521675965,-1.3047912471758414,-0.10241133518205046,0.05235274468801948,0.0026006368546971524,9.766958843134856e-06,0.9647335267694016,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3849879183991356,-1.337434375276289,-0.126821773151476,0.0279441142991025,0.9524959116311102,,textured_floor
87.63,1.293156611272221,-1.3042653559668271,-0.10271684389323871,0.05282549711493182,0.0026006368546971524,9.766958843134856e-06,0.9680094110711357,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3837205910169934,-1.3371501602042075,-0.1267327382142167,0.0284215072081192,0.952815226522812,,textured_floor
87.64,1.2905341612730477,-1.3052202025829365,-0.10224437615385788,0.05220500415069554,0.002620903505205852,3.1282380342143823e-05,0.9547769261099136,-0.13369235687069256,0.022952175444618993,1,OK,OP_VALID,,-0.0323286745407418,-0.030072047777890056,1.382454195967634,-1.336861171212599,-0.1266395049359442,0.0288988991608529,0.953135435568631,216.07270507313427,textured_floor
87.65,1.2895134264416959,-1.3047023658155397,-0.10190259011640372,0.05136234932858221,0.002620903505205852,3.1282380342143823e-05,0.9512859394206982,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3811887753200585,-1.3365674084029022,-0.1265420647575338,0.0293762809696896,0.95345652444061,,textured_floor
87.66,1.2884974934423006,-1.3041858232757773,-0.10128400976283002,0.05194615862397764,0.002620903505205852,3.1282380342143823e-05,0.9338726380119239,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3799243712264777,-1.3362688719684983,-0.126440409358078,0.029853643440386,0.9537784787774528,,textured_floor
87.67,1.2874867455687262,-1.3036614859154148,-0.10086556495194793,0.05292131344848654,0.002620903505205852,3.1282380342143823e-05,0.9487821042301775,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.378661025919921,-1.335965562194775,-0.1263345306556556,0.0303309773723224,0.9541012841853864,,textured_floor
87.68,1.2829213508496051,-1.3033433880344325,-0.1029526971237509,0.05346285258650033,0.002668919461273186,3.752054040117285e-05,0.9394952893945921,-0.1663884534555463,0.04950586343924747,1,OK,OP_VALID,,-0.06540206830527985,-0.00407964355525732,1.3773987817118405,-1.3356574794591871,-0.1262244208080823,0.0308082735587539,0.9544249262390264,220.53248085050717,textured_floor
87.69,1.2818939271470644,-1.3027988688086893,-0.10253204338458774,0.05544099256224795,0.002668919461273186,3.752054040117285e-05,0.9396690609686569,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3761376809897037,-1.3353446242313165,-0.1261100722136506,0.0312855227870605,0.9547493904822418,,textured_floor
87.7,1.2808678619440086,-1.3022454295089083,-0.10268099722645134,0.055246867393907065,0.002668919461273186,3.752054040117285e-05,0.9440951270636955,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.374877766214585,-1.3350269970729265,-0.1259914775118463,0.0317627158390085,0.9550746624290316,,textured_floor
87.71000000000001,1.2798460463636758,-1.301693129353296,-0.10168211883998261,0.05521316372850583,0.002668919461273186,3.752054040117285e-05,0.9260161787547089,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3736190799187444,-1.3347045986380164,-0.1258686295840554,0.0322398434909951,0.9554007275643868,,textured_floor
87.72,1.2783026562667255,-1.3024364642954753,-0.10183155066579952,0.05518338472823118,0.002674860899546526,5.5707482379613745e-05,0.9703984867287011,-0.10834629737635029,0.03903801333434468,1,OK,OP_VALID,,-0.006806017757084254,-0.01686722282288417,1.3723616647032018,-1.3343774296728734,-0.1257415215542515,0.0327168965143041,0.955727571345166,234.76256987746936,textured_floor
87.73,1.2772799686119423,-1.3018802072514108,-0.1027059802907147,0.0560680240846192,0.002674860899546526,5.5707482379613745e-05,0.9593358597018734,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3711055632353053,-1.3340454910161197,-0.1256101467896653,0.0331938656753671,0.9560551792009748,,textured_floor
87.74,1.2762469617423247,-1.3013235647290946,-0.10389539363295582,0.055260480378720354,0.002674860899546526,5.5707482379613745e-05,0.9737735275782152,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3698508182462907,-1.3337087835987596,-0.1254744989014422,0.0336707417360041,0.9563835365350322,,textured_floor
87.75,1.2752029087200398,-1.300765013451532,-0.10491521082391361,0.05644977513376538,0.002674860899546526,5.5707482379613745e-05,0.9687258774768548,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.368597472528838,-1.3333673084442226,-0.1253345717452781,0.0341475154536926,0.9567126287250578,,textured_floor
87.76,1.275625910099809,-1.3023940572375712,-0.10327202733327202,0.05594296747795425,0.0026526540327770826,8.43330131166866e-05,0.9645151864258747,-0.07939218025812793,0.02036588504223945,1,OK,OP_VALID,,0.024701190132211073,-0.0368007498049958,1.3673455689346177,-1.3330210666684044,-0.1251903594220444,0.0346241775818077,0.9570424411241418,225.67104627573497,textured_floor
87.77,1.2745893167503612,-1.3018397469750944,-0.10404664255646481,0.05491908501747166,0.0026526540327770826,8.43330131166866e-05,0.969270250422736,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3660951503718337,-1.3326700594797054,-0.1250418562783914,0.0351007188698885,0.9573729590616312,,textured_floor
87.78,1.2735515901567704,-1.3012882978313172,-0.10349867616157778,0.05537074373792628,0.0026526540327770826,8.43330131166866e-05,0.959963291274549,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3648462598027604,-1.3323142881790664,-0.1248890569073389,0.0355771300638861,0.9577041678440098,,textured_floor
87.79,1.272518431579185,-1.3007350188095137,-0.10313303935535376,0.055285060622694226,0.0026526540327770826,8.43330131166866e-05,0.9775853835142254,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3635989402412718,-1.3319537541600022,-0.1247319561488469,0.0360534019064195,0.9580360527557792,,textured_floor
87.8,1.2688364465871702,-1.3003153377829824,-0.10437985908976084,0.055420066414339005,0.002688956263166823,8.879240644550942e-05,0.9507327168893265,-0.14994621189483784,0.053016472935737136,1,OK,OP_VALID,,-0.04705190721014123,-0.002481955442206793,1.3623532347503682,-1.3315884589086318,-0.1245705490903728,0.036529525137033,0.958368599060346,223.82825630011175,textured_floor
87.81,1.267795500544549,-1.299763797400248,-0.10380934943436355,0.054888010132449684,0.002688956263166823,8.879240644550942e-05,0.9584001576776164,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.361109186439694,-1.3312184040037074,-0.1244048310674086,0.0370054904924498,0.9587017920009056,,textured_floor
87.82000000000001,1.266759885850068,-1.2992104832659028,-0.10331358946171369,0.055774816736574195,0.002688956263166823,8.879240644550942e-05,0.954853543986421,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.359866838463054,-1.330843591116639,-0.124234797664005,0.0374812887068288,0.9590356168013308,,textured_floor
87.83,1.2657183924959476,-1.2986417689508978,-0.10498508136253087,0.05796804626453129,0.002688956263166823,8.879240644550942e-05,0.9895840110513956,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3586262340159212,-1.330464022011519,-0.1240604447132768,0.0379569105120157,0.9593700586670546,,textured_floor
87.84,1.2646622701599657,-1.2986439587709286,-0.10487959990044297,0.0584441744140607,0.002688462547956145,9.688664129705591e-05,0.950240621233186,-0.10499773952700432,0.04599194636601191,1,OK,OP_VALID,,-0.00012126827951415564,-0.012781996316203116,1.3573874163329425,-1.3300796985451409,-0.1238817682978894,0.0384323466378065,0.9597051027859648,215.22844616959145,textured_floor
87.85000000000001,1.2636160181945524,-1.298065443197994,-0.10437079318213188,0.057258940172761265,0.002688462547956145,9.688664129705591e-05,0.9793300907081184,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.356150428685437,-1.3296906226670189,-0.1236987647505327,0.0389075878121965,0.9600407343292916,,textured_floor
87.86,1.2625807193217309,-1.2974895552156878,-0.10268898138233443,0.05791865628862352,0.002688462547956145,9.688664129705591e-05,0.9399552495763643,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.354915314378893,-1.3292967964194025,-0.1235114306543757,0.0393826247616377,0.9603769384524948,,textured_floor
87.87,1.26156224541927,-1.2969090017286344,-0.10100579910972576,0.058192041121955744,0.002688462547956145,9.688664129705591e-05,0.9622157286952963,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3536821167504582,-1.3288982219372896,-0.1233197628435022,0.0398574482112999,0.9607137002961644,,textured_floor
87.88,1.259532892116869,-1.2987936085852307,-0.10239093322226243,0.05660147398582019,0.0027000244115785894,0.00013211014082426952,0.9583309364222473,-0.12406484747873761,0.0036396461350605147,1,OK,OP_VALID,,-0.022244855120311116,-0.05435696448300916,1.352450879166425,-1.3284949014484364,-0.1231237584033361,0.040332048885318,0.9610510049869012,214.9709766929556,textured_floor
87.89,1.2585095678559388,-1.2982232061415273,-0.10227391896365336,0.057479014754798254,0.0027000244115785894,0.00013211014082426952,0.9460972632528439,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3512216450197143,-1.328086837273366,-0.1229234146710407,0.0408064175070557,0.9613888376382194,,textured_floor
87.9,1.257482815357361,-1.297641430116793,-0.10307658075180863,0.058876190191987914,0.0027000244115785894,0.00013211014082426952,0.9517744026052876,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3499944577273553,-1.3276740318253724,-0.1227187292359087,0.0412805447993605,0.9617271833514376,,textured_floor
87.91,1.2564596909205377,-1.2970531268473058,-0.10154830661305218,0.05878446370554777,0.0027000244115785894,0.00013211014082426952,0.9696013632594664,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3487693607279578,-1.3272564876105242,-0.1225096999397317,0.0417544214848142,0.9620660272165698,,textured_floor
87.92,1.2537497365216963,-1.2976863786598392,-0.10146416639934193,0.05726557125480082,0.0027224351866326937,0.0001508225406749512,0.957365543557828,-0.1286654447323069,0.037699919551378684,1,OK,OP_VALID,,-0.0281648998415832,-0.02025877658456795,1.3475463974791866,-1.3268342072276642,-0.1222963248771504,0.0422280382860002,0.9624053543132292,227.28707208664403,textured_floor
87.93,1.2527375648216037,-1.297119041269794,-0.10097017361903887,0.056201906754180665,0.0027224351866326937,0.0001508225406749512,0.9482880201382601,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.346325611455227,-1.3264071933684067,-0.1220786023959952,0.0427013859257481,0.9627451497115136,,textured_floor
87.94,1.2517301828103091,-1.2965569101354661,-0.1005062286400882,0.0562243201114657,0.0027224351866326937,0.0001508225406749512,0.9765328733089553,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3451070461442507,-1.3259754488171327,-0.1218565310975997,0.0431744551273991,0.9630853984729092,,textured_floor
87.95,1.2507325068596682,-1.2959930356227267,-0.09902896148801046,0.0565505824363515,0.0027224351866326937,0.0001508225406749512,0.963108732151321,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3438907450458797,-1.325538976450982,-0.1216301098371049,0.0436472366150605,0.9634260856511856,,textured_floor
87.96000000000001,1.246874654709626,-1.2987009683982924,-0.09934754140148964,0.05473298985458686,0.00275919588188334,0.0001996558837248892,0.9687283165100804,-0.14251455887604356,0.005345976679007922,1,OK,OP_VALID,,-0.044802231509222454,-0.051257847479169,1.3426767516686422,-1.3250977792398435,-0.1213993377237441,0.0441197211138581,0.96376719629329,230.1343970454473,textured_floor
87.97,1.2458874995321092,-1.2981540195591261,-0.09808349410209011,0.0546567779787496,0.00275919588188334,0.0001996558837248892,0.98048297783058,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3414651095274313,-1.3246518602463415,-0.1211642141211066,0.044591899350199,0.9641087154402492,,textured_floor
87.98,1.2449107431322786,-1.2976025626151726,-0.0972677858639319,0.055634610811909194,0.00275919588188334,0.0001996558837248892,0.9876046631166717,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.340255862140957,-1.3242012226258215,-0.1209247386473908,0.045063762052025,0.9644506281280631,,textured_floor
87.99,1.2439389160268437,-1.2970414071004113,-0.09709763522318604,0.056596492140475026,0.00275919588188334,0.0001996558837248892,0.9305509299669573,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3390490530292007,-1.323745869626331,-0.1206809111756352,0.0455352999490691,0.9647929193886068,,textured_floor
88.0,1.2399292080571227,-1.297255019179748,-0.09780047103209921,0.05680192405217062,0.0028011464149132956,0.00021392416554098133,0.9635264021079065,-0.16311249153356266,0.03984943353670547,1,OK,OP_VALID,,-0.06705529190511861,-0.017404976776178575,1.3378447257108612,-1.3232858045885991,-0.1204327318339332,0.0460065037731144,0.9651355742505244,216.3408083370164,textured_floor
88.01,1.2389568808478668,-1.2966812797695593,-0.09666497081900916,0.05794595798554704,0.0028011464149132956,0.00021392416554098133,0.9403608508310904,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.3366429237008048,-1.3228210309460169,-0.1201802010056323,0.0464773642582498,0.965478577740132,,textured_floor
88.02,1.2379913028198655,-1.2961015335782304,-0.09645063478141867,0.058003280280335606,0.0028011464149132956,0.00021392416554098133,1.0066541170708716,,,0,NO_FLOW_SAMPLE,OP_VALID,,,,1.33544369050751,-1.322351552224606,-0.1199233193295145,0.0469478721411235,0.9658219148823108,,textured_floor
